value,datetime
70.0,2022-06-28 19:07:52
71.0,2022-06-28 19:07:57
71.0,2022-06-28 19:08:12
73.0,2022-06-28 19:08:17
81.0,2022-06-28 19:08:22
76.0,2022-06-28 19:08:27
75.0,2022-06-28 19:08:32
70.0,2022-06-28 19:08:37
68.0,2022-06-28 19:08:42
69.0,2022-06-28 19:08:47
70.0,2022-06-28 19:09:02
71.0,2022-06-28 19:09:07
74.0,2022-06-28 19:09:12
77.0,2022-06-28 19:09:17
78.0,2022-06-28 19:09:27
79.0,2022-06-28 19:09:32
79.0,2022-06-28 19:09:47
78.0,2022-06-28 19:09:52
77.0,2022-06-28 19:09:57
72.0,2022-06-28 19:10:12
68.0,2022-06-28 19:10:17
66.0,2022-06-28 19:10:22
67.0,2022-06-28 19:10:27
68.0,2022-06-28 19:10:32
67.0,2022-06-28 19:10:37
68.0,2022-06-28 19:10:42
71.0,2022-06-28 19:10:47
74.0,2022-06-28 19:10:52
76.0,2022-06-28 19:10:57
74.0,2022-06-28 19:11:12
71.0,2022-06-28 19:11:17
70.0,2022-06-28 19:11:22
72.0,2022-06-28 19:11:32
75.0,2022-06-28 19:11:37
79.0,2022-06-28 19:11:42
77.0,2022-06-28 19:11:52
72.0,2022-06-28 19:12:02
71.0,2022-06-28 19:12:07
77.0,2022-06-28 19:12:12
75.0,2022-06-28 19:12:17
69.0,2022-06-28 19:12:22
65.0,2022-06-28 19:12:27
64.0,2022-06-28 19:12:32
63.0,2022-06-28 19:12:37
65.0,2022-06-28 19:12:47
64.0,2022-06-28 19:12:52
63.0,2022-06-28 19:12:57
66.0,2022-06-28 19:13:07
69.0,2022-06-28 19:13:12
72.0,2022-06-28 19:13:17
73.0,2022-06-28 19:13:22
73.0,2022-06-28 19:13:37
72.0,2022-06-28 19:13:42
71.0,2022-06-28 19:13:52
71.0,2022-06-28 19:13:57
71.0,2022-06-28 19:14:12
75.0,2022-06-28 19:14:17
76.0,2022-06-28 19:14:22
76.0,2022-06-28 19:14:27
76.0,2022-06-28 19:14:42
77.0,2022-06-28 19:14:47
78.0,2022-06-28 19:14:57
79.0,2022-06-28 19:15:02
77.0,2022-06-28 19:15:07
74.0,2022-06-28 19:15:12
73.0,2022-06-28 19:15:17
72.0,2022-06-28 19:15:22
73.0,2022-06-28 19:15:27
74.0,2022-06-28 19:15:32
76.0,2022-06-28 19:15:37
80.0,2022-06-28 19:15:42
79.0,2022-06-28 19:15:47
70.0,2022-06-28 19:15:52
69.0,2022-06-28 19:15:57
67.0,2022-06-28 19:16:02
65.0,2022-06-28 19:16:07
63.0,2022-06-28 19:16:12
65.0,2022-06-28 19:16:22
68.0,2022-06-28 19:16:27
72.0,2022-06-28 19:16:32
75.0,2022-06-28 19:16:37
75.0,2022-06-28 19:16:42
74.0,2022-06-28 19:16:47
75.0,2022-06-28 19:16:57
74.0,2022-06-28 19:17:02
75.0,2022-06-28 19:17:07
80.0,2022-06-28 19:17:12
82.0,2022-06-28 19:17:17
81.0,2022-06-28 19:17:22
77.0,2022-06-28 19:17:27
73.0,2022-06-28 19:17:32
74.0,2022-06-28 19:17:42
75.0,2022-06-28 19:17:47
74.0,2022-06-28 19:17:57
72.0,2022-06-28 19:18:02
71.0,2022-06-28 19:18:07
71.0,2022-06-28 19:18:12
71.0,2022-06-28 19:18:27
72.0,2022-06-28 19:18:32
73.0,2022-06-28 19:18:37
74.0,2022-06-28 19:18:42
76.0,2022-06-28 19:18:47
75.0,2022-06-28 19:18:52
76.0,2022-06-28 19:19:02
75.0,2022-06-28 19:19:12
73.0,2022-06-28 19:19:17
70.0,2022-06-28 19:19:22
68.0,2022-06-28 19:19:27
67.0,2022-06-28 19:19:32
68.0,2022-06-28 19:19:37
70.0,2022-06-28 19:19:42
69.0,2022-06-28 19:19:47
67.0,2022-06-28 19:19:52
65.0,2022-06-28 19:19:57
64.0,2022-06-28 19:20:02
66.0,2022-06-28 19:20:07
68.0,2022-06-28 19:20:12
69.0,2022-06-28 19:20:17
70.0,2022-06-28 19:20:22
71.0,2022-06-28 19:20:27
68.0,2022-06-28 19:20:37
67.0,2022-06-28 19:20:42
67.0,2022-06-28 19:20:57
67.0,2022-06-28 19:21:02
66.0,2022-06-28 19:21:12
65.0,2022-06-28 19:21:17
63.0,2022-06-28 19:21:22
64.0,2022-06-28 19:21:37
65.0,2022-06-28 19:21:42
66.0,2022-06-28 19:21:47
68.0,2022-06-28 19:21:52
69.0,2022-06-28 19:21:57
72.0,2022-06-28 19:22:07
69.0,2022-06-28 19:22:17
70.0,2022-06-28 19:22:27
72.0,2022-06-28 19:22:32
73.0,2022-06-28 19:22:37
72.0,2022-06-28 19:22:42
72.0,2022-06-28 19:22:47
74.0,2022-06-28 19:22:52
75.0,2022-06-28 19:22:57
76.0,2022-06-28 19:23:07
74.0,2022-06-28 19:23:12
73.0,2022-06-28 19:23:17
73.0,2022-06-28 19:23:22
72.0,2022-06-28 19:23:27
69.0,2022-06-28 19:23:32
71.0,2022-06-28 19:23:42
76.0,2022-06-28 19:23:52
75.0,2022-06-28 19:23:57
70.0,2022-06-28 19:24:02
66.0,2022-06-28 19:24:07
65.0,2022-06-28 19:24:12
68.0,2022-06-28 19:24:22
66.0,2022-06-28 19:24:32
67.0,2022-06-28 19:24:47
68.0,2022-06-28 19:24:57
69.0,2022-06-28 19:25:02
70.0,2022-06-28 19:25:12
69.0,2022-06-28 19:25:17
70.0,2022-06-28 19:25:22
71.0,2022-06-28 19:25:27
70.0,2022-06-28 19:25:37
71.0,2022-06-28 19:25:42
70.0,2022-06-28 19:25:52
69.0,2022-06-28 19:25:57
68.0,2022-06-28 19:26:02
67.0,2022-06-28 19:26:07
70.0,2022-06-28 19:26:12
71.0,2022-06-28 19:26:17
69.0,2022-06-28 19:26:22
66.0,2022-06-28 19:26:27
65.0,2022-06-28 19:26:32
64.0,2022-06-28 19:26:37
65.0,2022-06-28 19:26:47
69.0,2022-06-28 19:26:52
73.0,2022-06-28 19:26:57
74.0,2022-06-28 19:27:02
75.0,2022-06-28 19:27:07
77.0,2022-06-28 19:27:17
73.0,2022-06-28 19:27:27
72.0,2022-06-28 19:27:32
69.0,2022-06-28 19:27:37
68.0,2022-06-28 19:27:47
66.0,2022-06-28 19:27:52
67.0,2022-06-28 19:27:57
65.0,2022-06-28 19:28:02
65.0,2022-06-28 19:28:17
66.0,2022-06-28 19:28:22
67.0,2022-06-28 19:28:27
69.0,2022-06-28 19:28:32
70.0,2022-06-28 19:28:37
72.0,2022-06-28 19:28:42
74.0,2022-06-28 19:28:47
75.0,2022-06-28 19:28:52
76.0,2022-06-28 19:28:57
74.0,2022-06-28 19:29:02
71.0,2022-06-28 19:29:07
70.0,2022-06-28 19:29:12
68.0,2022-06-28 19:29:17
69.0,2022-06-28 19:29:27
68.0,2022-06-28 19:29:32
69.0,2022-06-28 19:29:37
69.0,2022-06-28 19:29:52
68.0,2022-06-28 19:29:57
69.0,2022-06-28 19:30:02
72.0,2022-06-28 19:30:12
73.0,2022-06-28 19:30:17
75.0,2022-06-28 19:30:22
76.0,2022-06-28 19:30:27
75.0,2022-06-28 19:30:32
73.0,2022-06-28 19:30:37
72.0,2022-06-28 19:30:42
74.0,2022-06-28 19:30:52
75.0,2022-06-28 19:30:57
74.0,2022-06-28 19:31:02
71.0,2022-06-28 19:31:07
73.0,2022-06-28 19:31:17
76.0,2022-06-28 19:31:22
77.0,2022-06-28 19:31:27
79.0,2022-06-28 19:31:37
81.0,2022-06-28 19:31:42
83.0,2022-06-28 19:31:47
81.0,2022-06-28 19:31:57
77.0,2022-06-28 19:32:02
75.0,2022-06-28 19:32:07
77.0,2022-06-28 19:32:12
78.0,2022-06-28 19:32:17
76.0,2022-06-28 19:32:22
75.0,2022-06-28 19:32:27
79.0,2022-06-28 19:32:42
77.0,2022-06-28 19:32:47
72.0,2022-06-28 19:32:52
69.0,2022-06-28 19:32:57
67.0,2022-06-28 19:33:02
64.0,2022-06-28 19:33:07
65.0,2022-06-28 19:33:17
67.0,2022-06-28 19:33:22
72.0,2022-06-28 19:33:32
71.0,2022-06-28 19:33:42
69.0,2022-06-28 19:33:47
70.0,2022-06-28 19:33:52
71.0,2022-06-28 19:34:07
71.0,2022-06-28 19:34:19
71.0,2022-06-28 19:34:34
71.0,2022-06-28 19:34:49
70.0,2022-06-28 19:38:04
70.0,2022-06-28 19:38:19
85.0,2022-06-28 19:38:34
98.0,2022-06-28 19:38:39
91.0,2022-06-28 19:38:44
87.0,2022-06-28 19:38:49
86.0,2022-06-28 19:38:54
83.0,2022-06-28 19:38:59
82.0,2022-06-28 19:39:04
83.0,2022-06-28 19:39:14
84.0,2022-06-28 19:39:19
85.0,2022-06-28 19:39:24
86.0,2022-06-28 19:39:29
86.0,2022-06-28 19:39:34
87.0,2022-06-28 19:39:49
89.0,2022-06-28 19:39:59
91.0,2022-06-28 19:40:04
93.0,2022-06-28 19:40:09
95.0,2022-06-28 19:40:14
92.0,2022-06-28 19:40:19
88.0,2022-06-28 19:40:24
89.0,2022-06-28 19:40:29
91.0,2022-06-28 19:40:34
92.0,2022-06-28 19:40:39
92.0,2022-06-28 19:40:44
91.0,2022-06-28 19:40:49
88.0,2022-06-28 19:40:54
84.0,2022-06-28 19:40:59
85.0,2022-06-28 19:41:04
85.0,2022-06-28 19:41:09
85.0,2022-06-28 19:41:24
86.0,2022-06-28 19:41:29
85.0,2022-06-28 19:41:39
83.0,2022-06-28 19:41:44
83.0,2022-06-28 19:41:59
84.0,2022-06-28 19:42:09
83.0,2022-06-28 19:42:19
83.0,2022-06-28 19:42:24
82.0,2022-06-28 19:42:29
81.0,2022-06-28 19:42:34
82.0,2022-06-28 19:42:39
83.0,2022-06-28 19:42:49
84.0,2022-06-28 19:42:54
83.0,2022-06-28 19:42:59
82.0,2022-06-28 19:43:09
80.0,2022-06-28 19:43:14
82.0,2022-06-28 19:43:24
84.0,2022-06-28 19:43:34
85.0,2022-06-28 19:43:39
86.0,2022-06-28 19:43:44
87.0,2022-06-28 19:43:49
87.0,2022-06-28 19:43:54
88.0,2022-06-28 19:43:59
87.0,2022-06-28 19:44:04
88.0,2022-06-28 19:44:09
87.0,2022-06-28 19:44:19
88.0,2022-06-28 19:44:34
87.0,2022-06-28 19:44:39
88.0,2022-06-28 19:44:49
87.0,2022-06-28 19:44:59
87.0,2022-06-28 19:45:14
81.0,2022-06-28 19:45:29
82.0,2022-06-28 19:45:34
86.0,2022-06-28 19:45:44
87.0,2022-06-28 19:45:49
85.0,2022-06-28 19:45:54
85.0,2022-06-28 19:45:59
85.0,2022-06-28 19:46:14
80.0,2022-06-28 19:46:19
81.0,2022-06-28 19:46:34
83.0,2022-06-28 19:46:44
85.0,2022-06-28 19:46:49
85.0,2022-06-28 19:47:04
83.0,2022-06-28 19:47:19
83.0,2022-06-28 19:47:29
85.0,2022-06-28 19:47:34
84.0,2022-06-28 19:47:39
84.0,2022-06-28 19:47:54
85.0,2022-06-28 19:47:59
85.0,2022-06-28 19:48:14
87.0,2022-06-28 19:48:29
89.0,2022-06-28 19:48:39
91.0,2022-06-28 19:48:44
90.0,2022-06-28 19:48:49
86.0,2022-06-28 19:49:04
83.0,2022-06-28 19:49:09
82.0,2022-06-28 19:49:24
85.0,2022-06-28 19:49:39
87.0,2022-06-28 19:49:44
85.0,2022-06-28 19:49:54
84.0,2022-06-28 19:49:59
81.0,2022-06-28 19:50:09
82.0,2022-06-28 19:50:19
81.0,2022-06-28 19:50:34
82.0,2022-06-28 19:50:49
82.0,2022-06-28 19:51:04
84.0,2022-06-28 19:51:09
85.0,2022-06-28 19:51:19
80.0,2022-06-28 19:51:24
79.0,2022-06-28 19:51:29
78.0,2022-06-28 19:51:34
79.0,2022-06-28 19:51:44
80.0,2022-06-28 19:51:49
83.0,2022-06-28 19:51:54
82.0,2022-06-28 19:52:04
82.0,2022-06-28 19:52:09
83.0,2022-06-28 19:52:24
86.0,2022-06-28 19:52:29
85.0,2022-06-28 19:52:34
84.0,2022-06-28 19:52:39
85.0,2022-06-28 19:52:49
83.0,2022-06-28 19:52:54
87.0,2022-06-28 19:52:59
87.0,2022-06-28 19:53:04
86.0,2022-06-28 19:53:09
85.0,2022-06-28 19:53:19
85.0,2022-06-28 19:53:34
86.0,2022-06-28 19:53:39
86.0,2022-06-28 19:53:49
89.0,2022-06-28 19:53:54
91.0,2022-06-28 19:53:59
89.0,2022-06-28 19:54:04
89.0,2022-06-28 19:54:14
89.0,2022-06-28 19:54:29
88.0,2022-06-28 19:54:34
84.0,2022-06-28 19:54:39
82.0,2022-06-28 19:54:44
81.0,2022-06-28 19:54:49
79.0,2022-06-28 19:54:54
79.0,2022-06-28 19:54:59
80.0,2022-06-28 19:55:04
82.0,2022-06-28 19:55:09
81.0,2022-06-28 19:55:14
80.0,2022-06-28 19:55:19
82.0,2022-06-28 19:55:24
82.0,2022-06-28 19:55:39
83.0,2022-06-28 19:55:44
84.0,2022-06-28 19:55:59
85.0,2022-06-28 19:56:14
85.0,2022-06-28 19:56:19
86.0,2022-06-28 19:56:24
86.0,2022-06-28 19:56:39
86.0,2022-06-28 19:56:54
86.0,2022-06-28 19:56:59
87.0,2022-06-28 19:57:09
87.0,2022-06-28 19:57:24
88.0,2022-06-28 19:57:29
87.0,2022-06-28 19:57:34
87.0,2022-06-28 19:57:49
87.0,2022-06-28 19:58:04
87.0,2022-06-28 19:58:19
88.0,2022-06-28 19:58:34
86.0,2022-06-28 19:58:39
86.0,2022-06-28 19:58:54
88.0,2022-06-28 19:59:04
87.0,2022-06-28 19:59:09
88.0,2022-06-28 19:59:24
86.0,2022-06-28 19:59:34
85.0,2022-06-28 19:59:39
85.0,2022-06-28 19:59:44
84.0,2022-06-28 19:59:49
83.0,2022-06-28 19:59:59
85.0,2022-06-28 20:00:04
86.0,2022-06-28 20:00:09
85.0,2022-06-28 20:00:19
85.0,2022-06-28 20:00:34
86.0,2022-06-28 20:00:44
87.0,2022-06-28 20:00:59
89.0,2022-06-28 20:01:14
89.0,2022-06-28 20:01:19
87.0,2022-06-28 20:01:24
87.0,2022-06-28 20:01:29
88.0,2022-06-28 20:01:34
90.0,2022-06-28 20:01:39
91.0,2022-06-28 20:01:44
90.0,2022-06-28 20:01:49
89.0,2022-06-28 20:01:54
90.0,2022-06-28 20:01:59
93.0,2022-06-28 20:02:04
92.0,2022-06-28 20:02:09
85.0,2022-06-28 20:02:14
83.0,2022-06-28 20:02:19
85.0,2022-06-28 20:02:24
84.0,2022-06-28 20:02:29
82.0,2022-06-28 20:02:34
82.0,2022-06-28 20:02:39
82.0,2022-06-28 20:02:44
79.0,2022-06-28 20:02:54
77.0,2022-06-28 20:02:59
77.0,2022-06-28 20:03:04
79.0,2022-06-28 20:03:09
80.0,2022-06-28 20:03:14
80.0,2022-06-28 20:03:29
81.0,2022-06-28 20:03:39
82.0,2022-06-28 20:03:44
83.0,2022-06-28 20:03:49
84.0,2022-06-28 20:03:59
82.0,2022-06-28 20:04:04
85.0,2022-06-28 20:04:09
87.0,2022-06-28 20:04:14
89.0,2022-06-28 20:04:19
90.0,2022-06-28 20:04:24
88.0,2022-06-28 20:04:29
86.0,2022-06-28 20:04:34
86.0,2022-06-28 20:04:44
85.0,2022-06-28 20:04:54
86.0,2022-06-28 20:04:59
86.0,2022-06-28 20:05:04
87.0,2022-06-28 20:05:14
86.0,2022-06-28 20:05:24
85.0,2022-06-28 20:05:29
83.0,2022-06-28 20:05:34
83.0,2022-06-28 20:05:39
85.0,2022-06-28 20:05:44
86.0,2022-06-28 20:05:49
86.0,2022-06-28 20:06:04
88.0,2022-06-28 20:06:09
87.0,2022-06-28 20:06:14
86.0,2022-06-28 20:06:24
85.0,2022-06-28 20:06:29
84.0,2022-06-28 20:06:39
85.0,2022-06-28 20:06:44
86.0,2022-06-28 20:06:49
84.0,2022-06-28 20:06:59
84.0,2022-06-28 20:07:14
85.0,2022-06-28 20:07:19
87.0,2022-06-28 20:07:34
85.0,2022-06-28 20:07:39
82.0,2022-06-28 20:07:44
82.0,2022-06-28 20:07:49
84.0,2022-06-28 20:07:59
87.0,2022-06-28 20:08:04
89.0,2022-06-28 20:08:09
86.0,2022-06-28 20:08:14
87.0,2022-06-28 20:08:19
88.0,2022-06-28 20:08:29
89.0,2022-06-28 20:08:39
90.0,2022-06-28 20:08:49
89.0,2022-06-28 20:08:54
88.0,2022-06-28 20:08:59
87.0,2022-06-28 20:09:04
85.0,2022-06-28 20:09:09
86.0,2022-06-28 20:09:14
88.0,2022-06-28 20:09:19
90.0,2022-06-28 20:09:24
88.0,2022-06-28 20:09:29
92.0,2022-06-28 20:09:34
93.0,2022-06-28 20:09:42
91.0,2022-06-28 20:09:52
92.0,2022-06-28 20:09:57
89.0,2022-06-28 20:10:07
86.0,2022-06-28 20:10:12
84.0,2022-06-28 20:10:17
85.0,2022-06-28 20:10:22
83.0,2022-06-28 20:10:27
82.0,2022-06-28 20:10:32
83.0,2022-06-28 20:10:37
84.0,2022-06-28 20:10:47
81.0,2022-06-28 20:10:52
77.0,2022-06-28 20:10:57
75.0,2022-06-28 20:11:02
73.0,2022-06-28 20:11:07
75.0,2022-06-28 20:11:17
76.0,2022-06-28 20:11:22
74.0,2022-06-30 17:55:13
73.0,2022-06-30 17:55:18
76.0,2022-06-30 17:55:23
82.0,2022-06-30 17:55:28
82.0,2022-06-30 17:55:41
74.0,2022-06-30 17:56:28
73.0,2022-06-30 17:56:51
74.0,2022-06-30 17:57:01
73.0,2022-06-30 17:57:06
82.0,2022-06-30 17:57:11
71.0,2022-06-30 18:03:41
67.0,2022-06-30 18:03:56
72.0,2022-06-30 18:04:01
78.0,2022-06-30 18:04:06
77.0,2022-06-30 18:04:11
80.0,2022-06-30 18:04:16
76.0,2022-06-30 18:04:21
77.0,2022-06-30 18:04:26
79.0,2022-06-30 18:04:31
84.0,2022-06-30 18:04:36
83.0,2022-06-30 18:04:41
81.0,2022-06-30 18:04:46
80.0,2022-06-30 18:04:51
85.0,2022-06-30 18:04:56
84.0,2022-06-30 18:05:01
83.0,2022-06-30 18:05:11
80.0,2022-06-30 18:05:16
78.0,2022-06-30 18:05:21
79.0,2022-06-30 18:05:26
78.0,2022-06-30 18:05:31
77.0,2022-06-30 18:05:36
78.0,2022-06-30 18:05:41
79.0,2022-06-30 18:05:46
80.0,2022-06-30 18:05:51
80.0,2022-06-30 18:05:56
79.0,2022-06-30 18:06:11
80.0,2022-06-30 18:06:16
79.0,2022-06-30 18:06:21
78.0,2022-06-30 18:06:31
78.0,2022-06-30 18:06:36
80.0,2022-06-30 18:06:41
79.0,2022-06-30 18:06:46
78.0,2022-06-30 18:06:56
77.0,2022-06-30 18:07:01
77.0,2022-06-30 18:07:06
77.0,2022-06-30 18:07:16
78.0,2022-06-30 18:07:21
79.0,2022-06-30 18:07:26
80.0,2022-06-30 18:07:31
81.0,2022-06-30 18:07:46
82.0,2022-06-30 18:07:51
81.0,2022-06-30 18:07:56
80.0,2022-06-30 18:08:01
80.0,2022-06-30 18:08:06
79.0,2022-06-30 18:08:11
79.0,2022-06-30 18:08:16
76.0,2022-06-30 18:08:21
75.0,2022-06-30 18:08:26
76.0,2022-06-30 18:08:31
77.0,2022-06-30 18:08:36
81.0,2022-06-30 18:08:41
85.0,2022-06-30 18:08:46
78.0,2022-06-30 18:08:51
77.0,2022-06-30 18:08:56
77.0,2022-06-30 18:09:01
76.0,2022-06-30 18:09:06
77.0,2022-06-30 18:09:11
78.0,2022-06-30 18:09:16
77.0,2022-06-30 18:09:21
77.0,2022-06-30 18:09:26
77.0,2022-06-30 18:09:41
76.0,2022-06-30 18:09:51
77.0,2022-06-30 18:10:01
78.0,2022-06-30 18:10:06
79.0,2022-06-30 18:10:11
79.0,2022-06-30 18:10:26
78.0,2022-06-30 18:10:41
77.0,2022-06-30 18:10:46
79.0,2022-06-30 18:10:51
82.0,2022-06-30 18:10:56
85.0,2022-06-30 18:11:01
83.0,2022-06-30 18:11:11
81.0,2022-06-30 18:11:16
79.0,2022-06-30 18:11:21
80.0,2022-06-30 18:11:31
79.0,2022-06-30 18:11:36
78.0,2022-06-30 18:11:41
75.0,2022-06-30 18:11:46
76.0,2022-06-30 18:11:56
77.0,2022-06-30 18:12:01
77.0,2022-06-30 18:12:16
76.0,2022-06-30 18:12:21
79.0,2022-06-30 18:12:31
80.0,2022-06-30 18:12:36
80.0,2022-06-30 18:12:41
77.0,2022-06-30 18:12:46
76.0,2022-06-30 18:12:51
74.0,2022-06-30 18:12:56
73.0,2022-06-30 18:13:01
74.0,2022-06-30 18:13:11
75.0,2022-06-30 18:13:16
75.0,2022-06-30 18:13:21
76.0,2022-06-30 18:13:26
77.0,2022-06-30 18:13:31
77.0,2022-06-30 18:13:36
78.0,2022-06-30 18:13:41
78.0,2022-06-30 18:13:46
80.0,2022-06-30 18:13:56
78.0,2022-06-30 18:14:01
77.0,2022-06-30 18:14:06
79.0,2022-06-30 18:14:11
80.0,2022-06-30 18:14:21
80.0,2022-06-30 18:14:36
80.0,2022-06-30 18:14:51
80.0,2022-06-30 18:14:56
78.0,2022-06-30 18:15:01
77.0,2022-06-30 18:15:06
80.0,2022-06-30 18:15:11
80.0,2022-06-30 18:15:16
78.0,2022-06-30 18:15:31
78.0,2022-06-30 18:15:36
79.0,2022-06-30 18:15:46
78.0,2022-06-30 18:16:01
76.0,2022-06-30 18:16:06
78.0,2022-06-30 18:16:21
75.0,2022-06-30 18:16:26
75.0,2022-06-30 18:16:31
76.0,2022-06-30 18:16:36
78.0,2022-06-30 18:16:41
81.0,2022-06-30 18:16:46
83.0,2022-06-30 18:16:51
84.0,2022-06-30 18:16:56
85.0,2022-06-30 18:17:11
89.0,2022-06-30 18:17:16
87.0,2022-06-30 18:17:21
84.0,2022-06-30 18:17:26
82.0,2022-06-30 18:17:31
81.0,2022-06-30 18:17:41
83.0,2022-06-30 18:17:46
85.0,2022-06-30 18:17:51
80.0,2022-06-30 18:17:56
76.0,2022-06-30 18:18:01
76.0,2022-06-30 18:18:06
76.0,2022-06-30 18:18:16
75.0,2022-06-30 18:18:21
74.0,2022-06-30 18:18:26
74.0,2022-06-30 18:18:41
75.0,2022-06-30 18:18:46
77.0,2022-06-30 18:18:51
77.0,2022-06-30 18:18:56
79.0,2022-06-30 18:19:01
80.0,2022-06-30 18:19:06
82.0,2022-06-30 18:19:11
84.0,2022-06-30 18:19:16
85.0,2022-06-30 18:19:21
80.0,2022-06-30 18:19:26
79.0,2022-06-30 18:19:31
78.0,2022-06-30 18:19:46
77.0,2022-06-30 18:19:51
79.0,2022-06-30 18:19:56
77.0,2022-06-30 18:20:01
75.0,2022-06-30 18:20:06
73.0,2022-06-30 18:20:21
72.0,2022-06-30 18:20:26
71.0,2022-06-30 18:20:31
72.0,2022-06-30 18:20:36
72.0,2022-06-30 18:20:46
73.0,2022-06-30 18:20:51
74.0,2022-06-30 18:20:56
80.0,2022-06-30 18:21:01
84.0,2022-06-30 18:21:06
82.0,2022-06-30 18:21:11
79.0,2022-06-30 18:21:16
77.0,2022-06-30 18:21:21
75.0,2022-06-30 18:21:26
74.0,2022-06-30 18:21:31
75.0,2022-06-30 18:21:36
76.0,2022-06-30 18:21:46
76.0,2022-06-30 18:21:56
76.0,2022-06-30 18:22:01
77.0,2022-06-30 18:22:11
81.0,2022-06-30 18:22:26
82.0,2022-06-30 18:22:31
81.0,2022-06-30 18:22:36
80.0,2022-06-30 18:22:41
77.0,2022-06-30 18:22:46
76.0,2022-06-30 18:22:51
77.0,2022-06-30 18:23:01
79.0,2022-06-30 18:23:06
79.0,2022-06-30 18:23:11
80.0,2022-06-30 18:23:16
81.0,2022-06-30 18:23:21
83.0,2022-06-30 18:23:26
81.0,2022-06-30 18:23:31
82.0,2022-06-30 18:23:41
83.0,2022-06-30 18:23:46
84.0,2022-06-30 18:24:01
83.0,2022-06-30 18:24:06
75.0,2022-06-30 18:24:11
74.0,2022-06-30 18:24:16
76.0,2022-06-30 18:24:21
77.0,2022-06-30 18:24:26
80.0,2022-06-30 18:24:31
81.0,2022-06-30 18:24:36
81.0,2022-06-30 18:24:46
80.0,2022-06-30 18:24:51
81.0,2022-06-30 18:24:56
80.0,2022-06-30 18:25:01
78.0,2022-06-30 18:25:06
78.0,2022-06-30 18:25:11
79.0,2022-06-30 18:25:16
79.0,2022-06-30 18:25:21
78.0,2022-06-30 18:25:31
76.0,2022-06-30 18:25:36
75.0,2022-06-30 18:25:41
74.0,2022-06-30 18:25:46
73.0,2022-06-30 18:25:56
75.0,2022-06-30 18:26:06
73.0,2022-06-30 18:26:16
74.0,2022-06-30 18:26:26
74.0,2022-06-30 18:26:31
73.0,2022-06-30 18:26:46
74.0,2022-06-30 18:26:51
76.0,2022-06-30 18:26:56
78.0,2022-06-30 18:27:01
80.0,2022-06-30 18:27:06
81.0,2022-06-30 18:27:11
81.0,2022-06-30 18:27:26
80.0,2022-06-30 18:27:41
79.0,2022-06-30 18:27:46
78.0,2022-06-30 18:27:56
77.0,2022-06-30 18:28:06
76.0,2022-06-30 18:28:11
77.0,2022-06-30 18:28:26
78.0,2022-06-30 18:28:41
77.0,2022-06-30 18:28:46
74.0,2022-06-30 18:28:51
76.0,2022-06-30 18:28:56
74.0,2022-06-30 18:29:06
76.0,2022-06-30 18:29:16
77.0,2022-06-30 18:29:21
78.0,2022-06-30 18:29:31
79.0,2022-06-30 18:29:36
80.0,2022-06-30 18:29:41
81.0,2022-06-30 18:29:46
82.0,2022-06-30 18:29:51
81.0,2022-06-30 18:29:56
80.0,2022-06-30 18:30:01
82.0,2022-06-30 18:30:06
83.0,2022-06-30 18:30:11
85.0,2022-06-30 18:30:16
84.0,2022-06-30 18:30:21
82.0,2022-06-30 18:30:31
76.0,2022-06-30 18:30:36
78.0,2022-06-30 18:30:41
80.0,2022-06-30 18:30:46
76.0,2022-06-30 18:30:51
74.0,2022-06-30 18:30:56
76.0,2022-06-30 18:31:01
79.0,2022-06-30 18:31:06
78.0,2022-06-30 18:31:16
78.0,2022-06-30 18:31:31
80.0,2022-06-30 18:31:36
82.0,2022-06-30 18:31:41
80.0,2022-06-30 18:31:46
82.0,2022-06-30 18:32:01
83.0,2022-06-30 18:32:06
84.0,2022-06-30 18:32:11
84.0,2022-06-30 18:32:26
83.0,2022-06-30 18:32:31
82.0,2022-06-30 18:32:36
81.0,2022-06-30 18:32:41
83.0,2022-06-30 18:32:46
84.0,2022-06-30 18:32:51
86.0,2022-06-30 18:33:01
85.0,2022-06-30 18:33:06
84.0,2022-06-30 18:33:11
82.0,2022-06-30 18:33:16
80.0,2022-06-30 18:33:21
80.0,2022-06-30 18:33:26
81.0,2022-06-30 18:33:31
80.0,2022-06-30 18:33:36
81.0,2022-06-30 18:33:46
79.0,2022-06-30 18:33:51
78.0,2022-06-30 18:33:56
79.0,2022-06-30 18:34:01
78.0,2022-06-30 18:34:06
79.0,2022-06-30 18:34:16
78.0,2022-06-30 18:34:21
77.0,2022-06-30 18:34:31
77.0,2022-06-30 18:34:46
79.0,2022-06-30 18:34:51
81.0,2022-06-30 18:34:56
81.0,2022-06-30 18:35:01
83.0,2022-06-30 18:35:11
88.0,2022-06-30 18:36:10
87.0,2022-06-30 18:36:20
65.0,2022-07-03 18:14:12
73.0,2022-07-03 18:14:17
71.0,2022-07-03 18:14:22
75.0,2022-07-03 18:14:27
73.0,2022-07-03 18:14:32
74.0,2022-07-03 18:14:37
79.0,2022-07-03 18:14:42
89.0,2022-07-03 18:14:47
88.0,2022-07-03 18:14:52
83.0,2022-07-03 18:31:03
81.0,2022-07-03 18:31:08
79.0,2022-07-03 18:31:13
85.0,2022-07-03 18:31:18
88.0,2022-07-03 18:31:23
91.0,2022-07-03 18:31:28
90.0,2022-07-03 18:31:33
